ID;DAY;MONTH;YEAR;WEEKDAY;WEEKNUM;WEEKEND_YN;HOUR;MINUTE;BIOMASS_PROD_PLANNED;HYDROPOWER_PROD_PLANNED;WIND_OFFSHORE_PROD_PLANNED;WIND_ONSHORE_PROD_PLANNED;PHOTOVOLTAICS_PROD_PLANNED;OTHER_RENEWABLE_PROD_PLANNED;NUCLEAR_PROD_PLANNED;BROWN_COAL_PROD_PLANNED;BLACK_COAL_PROD_PLANNED;NAT_GAS_PROD_PLANNED;PUMP_STORAGE_PROD_PLANNED;OTHER_CONVENTIONAL_PROD_PLANNED;EN_PROD_PLANNED
237df5eb-3983-11eb-92cb-f48c50351e47;20;11;2020;5;47;"0";0;15;1200;451;71;315;0;33;1992;3957;3470;1706;109;352;13656
23840de1-3983-11eb-ad5b-f48c50351e47;20;11;2020;5;47;"0";23;0;1210;448;100;470;0;50;1993;3895;3747;2036;80;388;14417
23b7f0ab-3983-11eb-8bb4-f48c50351e47;20;11;2020;5;47;"0";23;45;1210;423;76;496;0;50;1992;3846;3205;1991;38;386;13713
23840de2-3983-11eb-969b-f48c50351e47;21;11;2020;6;47;"1";20;45;1210;421;881;1277;0;49;1987;3925;3705;2077;79;325;15936
237df5ed-3983-11eb-a34b-f48c50351e47;21;11;2020;6;47;"1";22;0;1204;424;827;1288;0;47;1987;3878;3030;1726;22;327;14760
237df5ee-3983-11eb-a9da-f48c50351e47;21;11;2020;6;47;"1";23;15;1207;407;729;1296;0;49;1987;3881;2478;1567;58;337;13996
23b7f0ae-3983-11eb-a383-f48c50351e47;22;11;2020;7;47;"1";0;0;1198;422;647;1339;0;47;1987;3922;2307;1477;28;338;13712
237df5ef-3983-11eb-85a6-f48c50351e47;22;11;2020;7;47;"1";0;15;1198;396;643;1362;0;47;1985;3922;2160;1458;5;342;13518
237df5f0-3983-11eb-9efb-f48c50351e47;22;11;2020;7;47;"1";0;30;1200;411;643;1372;0;47;1985;3923;2020;1421;6;341;13369
23840de4-3983-11eb-a817-f48c50351e47;22;11;2020;7;47;"1";0;45;1196;393;654;1369;0;47;1982;3922;1958;1413;4;342;13280
23b7f0b1-3983-11eb-8bbd-f48c50351e47;22;11;2020;7;47;"1";1;0;1195;412;639;1389;0;46;1988;3928;1891;1410;17;340;13255
23bf817c-3983-11eb-9114-f48c50351e47;22;11;2020;7;47;"1";1;15;1193;401;627;1400;0;44;1986;3921;1803;1417;3;336;13131
237e161c-3983-11eb-adb1-f48c50351e47;22;11;2020;7;47;"1";4;0;1192;410;505;1619;0;42;1984;3848;1879;1398;4;332;13213
23840de6-3983-11eb-808f-f48c50351e47;22;11;2020;7;47;"1";4;30;1195;415;501;1652;0;42;1982;3864;1987;1412;8;331;13389
23bf817d-3983-11eb-a5b0-f48c50351e47;22;11;2020;7;47;"1";4;45;1193;390;511;1659;0;42;1982;3861;2039;1434;16;333;13460
237e161e-3983-11eb-bb1e-f48c50351e47;22;11;2020;7;47;"1";5;0;1191;393;507;1650;0;42;1981;3877;2105;1488;29;332;13595
23840de7-3983-11eb-bfd9-f48c50351e47;22;11;2020;7;47;"1";5;15;1192;386;517;1663;0;42;1981;3881;2272;1527;3;330;13794
23b7f0b6-3983-11eb-bf38-f48c50351e47;22;11;2020;7;47;"1";5;30;1194;397;538;1684;0;42;1984;3892;2448;1531;20;332;14062
23840de8-3983-11eb-b4b2-f48c50351e47;22;11;2020;7;47;"1";5;45;1194;401;552;1702;0;42;1984;3896;2668;1568;15;333;14355
23840de9-3983-11eb-8951-f48c50351e47;22;11;2020;7;47;"1";6;0;1197;400;565;1766;0;44;1983;3906;2837;1677;24;336;14735
23840dea-3983-11eb-b119-f48c50351e47;22;11;2020;7;47;"1";6;15;1191;386;558;1783;0;44;1987;3926;3094;1859;88;337;15253
23b7f0b8-3983-11eb-856b-f48c50351e47;22;11;2020;7;47;"1";6;30;1195;389;589;1778;0;44;1988;3925;3380;1908;83;335;15614
23bf8181-3983-11eb-b3fb-f48c50351e47;22;11;2020;7;47;"1";6;45;1191;421;613;1789;0;45;1987;3939;3547;1893;143;335;15903
23b7f0ba-3983-11eb-bf13-f48c50351e47;22;11;2020;7;47;"1";7;0;1195;408;624;1800;0;48;1987;3936;3642;1936;409;346;16331
23b7f0bb-3983-11eb-8d2d-f48c50351e47;22;11;2020;7;47;"1";7;15;1190;428;638;1825;0;50;1987;3957;3720;1981;513;350;16639
23b7f0bc-3983-11eb-a645-f48c50351e47;22;11;2020;7;47;"1";22;0;1211;383;952;3803;0;46;2135;3746;1414;1362;20;354;15426
23840dee-3983-11eb-83d3-f48c50351e47;22;11;2020;7;47;"1";22;30;1207;371;964;3875;0;46;2191;3718;1177;1357;11;353;15270
23bf8184-3983-11eb-b4c3-f48c50351e47;22;11;2020;7;47;"1";23;0;1204;390;933;3913;0;45;2249;3483;921;1211;94;351;14794
237e1627-3983-11eb-af49-f48c50351e47;23;11;2020;1;48;"0";0;30;1200;371;943;4051;0;44;2267;3252;632;810;85;350;14005
237e1628-3983-11eb-b257-f48c50351e47;23;11;2020;1;48;"0";2;15;1204;352;1307;4466;0;42;2298;2574;528;712;9;346;13838
237e1629-3983-11eb-9c91-f48c50351e47;23;11;2020;1;48;"0";3;0;1200;368;1365;4701;0;42;2296;2400;507;672;13;342;13906
238532e3-3983-11eb-9fbc-f48c50351e47;23;11;2020;1;48;"0";7;0;1200;346;1486;5656;0;44;2257;2467;523;731;4;352;15066
23bf8187-3983-11eb-a751-f48c50351e47;23;11;2020;1;48;"0";7;15;1200;347;1496;5744;0;45;2269;2546;517;729;4;350;15247
23b7f0c3-3983-11eb-8472-f48c50351e47;23;11;2020;1;48;"0";23;45;1204;352;1636;4258;0;46;2270;2375;401;721;2;353;13618
237e162c-3983-11eb-849e-f48c50351e47;25;11;2020;3;48;"0";21;45;1210;402;289;796;0;40;2311;4120;3444;2061;49;346;15068
238532e5-3983-11eb-bc45-f48c50351e47;25;11;2020;3;48;"0";22;15;1210;410;275;857;0;39;2311;4112;3214;1951;91;345;14815
237e162e-3983-11eb-9ea0-f48c50351e47;26;11;2020;4;48;"0";19;15;1210;390;787;2557;0;40;2299;4174;3661;1951;420;339;17828
23bf818b-3983-11eb-b740-f48c50351e47;26;11;2020;4;48;"0";19;30;1207;381;791;2588;0;40;2299;4172;3628;1948;304;337;17695
23bfa854-3983-11eb-8861-f48c50351e47;26;11;2020;4;48;"0";19;45;1210;370;825;2585;0;40;2299;4163;3549;1945;250;339;17575
23b7f0c8-3983-11eb-af6c-f48c50351e47;26;11;2020;4;48;"0";20;0;1207;382;852;2560;0;40;2299;4164;3419;1932;240;338;17433
237e1631-3983-11eb-89f3-f48c50351e47;26;11;2020;4;48;"0";20;30;1210;365;881;2551;0;40;2298;4162;3106;1901;72;329;16915
238532e8-3983-11eb-b615-f48c50351e47;26;11;2020;4;48;"0";21;45;1207;362;921;2574;0;40;2297;4084;2470;1402;16;334;15707
23bfa858-3983-11eb-a939-f48c50351e47;26;11;2020;4;48;"0";22;30;1207;382;880;2600;0;40;2298;4074;2226;1238;23;333;15301
237e1633-3983-11eb-a4bd-f48c50351e47;26;11;2020;4;48;"0";23;15;1207;390;867;2704;0;40;2299;4079;1978;1228;9;332;15133
23b7f0cc-3983-11eb-b655-f48c50351e47;27;11;2020;5;48;"0";16;30;1210;352;1061;4866;0;40;2293;4098;2514;1200;138;325;18097
238532ea-3983-11eb-840e-f48c50351e47;27;11;2020;5;48;"0";16;45;1207;366;1092;4979;0;40;2292;4101;2524;1184;166;326;18277
237e1635-3983-11eb-949e-f48c50351e47;27;11;2020;5;48;"0";17;0;1200;371;1079;5102;0;40;2289;4082;2476;1203;356;325;18523
23b7f0cf-3983-11eb-bce9-f48c50351e47;27;11;2020;5;48;"0";18;15;1210;353;1012;5755;0;40;2291;4054;2376;1229;242;326;18888
23bfa85d-3983-11eb-a137-f48c50351e47;27;11;2020;5;48;"0";19;0;1210;359;999;6142;0;40;2248;4062;2170;1289;363;327;19209
23bfa85e-3983-11eb-b697-f48c50351e47;27;11;2020;5;48;"0";23;15;1210;355;888;7107;0;39;2247;2886;644;731;79;331;16517
23bfa85f-3983-11eb-9e9a-f48c50351e47;28;11;2020;6;48;"1";3;15;1200;352;625;7834;0;34;1986;1935;591;597;21;324;15499
23b7f0d2-3983-11eb-858b-f48c50351e47;28;11;2020;6;48;"1";16;30;1200;370;1653;7944;0;40;2247;3641;1338;857;316;329;19935
23b7f0d3-3983-11eb-9f17-f48c50351e47;28;11;2020;6;48;"1";17;0;1204;342;1672;7814;0;40;2246;3630;1343;898;579;326;20094
23bfa861-3983-11eb-b516-f48c50351e47;28;11;2020;6;48;"1";19;15;1207;348;1688;7859;0;40;2240;3602;1098;847;605;328;19862
23b7f0d4-3983-11eb-8d1d-f48c50351e47;28;11;2020;6;48;"1";20;30;1204;350;1702;7401;0;40;2240;3462;856;751;317;329;18652
23bfa862-3983-11eb-95b2-f48c50351e47;28;11;2020;6;48;"1";21;15;1204;345;1661;7351;0;40;2240;3248;742;741;225;328;18125
23bfa863-3983-11eb-af0d-f48c50351e47;28;11;2020;6;48;"1";21;30;1204;352;1656;7277;0;40;2239;3198;734;713;131;322;17866
23b7f0d6-3983-11eb-a288-f48c50351e47;29;11;2020;7;48;"1";7;30;1200;353;1516;6334;0;40;2210;3744;1751;1216;359;334;19057
23bfa864-3983-11eb-9f51-f48c50351e47;30;11;2020;1;49;"0";17;15;1207;376;397;1283;0;49;2304;3836;2199;1440;633;379;14103
2370011d-3983-11eb-8460-f48c50351e47;30;11;2020;1;49;"0";23;30;1200;379;84;1560;0;49;2306;3807;1721;1348;62;381;12897
23bfa865-3983-11eb-aca2-f48c50351e47;1;12;2020;2;49;"0";22;45;1210;347;744;769;0;50;2216;3813;1990;1486;153;381;13159
23bfa866-3983-11eb-8d54-f48c50351e47;2;12;2020;3;49;"0";22;45;1200;395;273;2322;0;49;2258;4050;2454;2015;6;381;15403
237e163e-3983-11eb-885d-f48c50351e47;2;12;2020;3;49;"0";23;0;1200;386;253;2229;0;49;2260;4034;2343;1924;16;385;15079
23b7f0da-3983-11eb-8d02-f48c50351e47;3;12;2020;4;49;"0";20;0;1228;444;1093;3214;0;49;2291;3928;2945;1896;233;416;17737
23bfa868-3983-11eb-9d03-f48c50351e47;4;12;2020;5;49;"0";0;30;1207;404;1227;3333;0;47;2296;3667;1292;1415;0;407;15295
23b7f0db-3983-11eb-b8e0-f48c50351e47;4;12;2020;5;49;"0";23;30;1210;378;1077;1531;0;50;2304;3750;2401;1545;92;419;14757
23700121-3983-11eb-be2e-f48c50351e47;5;12;2020;6;49;"1";2;15;1200;369;1228;1530;0;50;2301;3759;1750;1546;12;400;14145
237e1641-3983-11eb-9dfb-f48c50351e47;5;12;2020;6;49;"1";2;45;1200;371;1204;1553;0;50;2302;3777;1754;1521;15;397;14144
23b7f0dd-3983-11eb-8d22-f48c50351e47;5;12;2020;6;49;"1";5;30;1200;370;1057;2059;0;50;2293;3941;2190;1593;40;400;15193
237e1642-3983-11eb-91b1-f48c50351e47;5;12;2020;6;49;"1";17;15;1200;378;1632;4124;0;50;2299;3971;2300;2357;478;510;19299
23bfa86c-3983-11eb-85e2-f48c50351e47;5;12;2020;6;49;"1";18;15;1210;360;1632;4608;0;50;2297;3963;2106;2290;247;428;19191
23b7f0df-3983-11eb-81ff-f48c50351e47;5;12;2020;6;49;"1";20;30;1210;365;1572;5431;0;50;2193;3712;1334;1745;122;398;18132
23700125-3983-11eb-b8de-f48c50351e47;5;12;2020;6;49;"1";20;45;1210;364;1567;5483;0;50;2193;3625;1284;1673;87;398;17934
237e3d1c-3983-11eb-b068-f48c50351e47;5;12;2020;6;49;"1";21;30;1210;367;1366;5809;0;50;2192;3356;1095;1290;226;398;17359
23b7f0e1-3983-11eb-b156-f48c50351e47;5;12;2020;6;49;"1";23;0;1210;393;1333;6081;0;50;2192;2876;950;1025;84;396;16590
23bfa86e-3983-11eb-accd-f48c50351e47;6;12;2020;7;49;"1";0;45;1200;371;1073;6692;0;49;2222;2215;933;802;47;390;15994
237e3d1e-3983-11eb-b17c-f48c50351e47;6;12;2020;7;49;"1";21;45;1210;353;1168;8985;0;50;2205;1761;459;795;171;394;17551
23700129-3983-11eb-b6f9-f48c50351e47;6;12;2020;7;49;"1";22;45;1207;347;1278;8837;0;50;2218;1490;422;721;46;393;17009
2370012a-3983-11eb-8e30-f48c50351e47;6;12;2020;7;49;"1";23;30;1204;335;1327;8739;0;44;2184;1319;410;657;19;382;16620
23bfa8b9-3983-11eb-b78f-f48c50351e47;9;10;2020;5;41;"0";22;0;1169;469;952;5041;0;39;2306;3039;417;1411;49;350;15242
238532fd-3983-11eb-82a5-f48c50351e47;7;12;2020;1;50;"0";19;0;1228;355;1450;6139;0;50;2244;2247;465;962;1249;383;16772
2370012b-3983-11eb-8142-f48c50351e47;8;12;2020;2;50;"0";1;30;1200;373;1302;6657;0;40;2108;1265;287;513;12;264;14021
23853335-3983-11eb-9227-f48c50351e47;17;10;2020;6;42;"1";23;45;1186;405;607;2451;0;36;2300;3457;633;1861;148;351;13435
23b7f0e5-3983-11eb-b829-f48c50351e47;8;12;2020;2;50;"0";3;15;1200;315;1205;7000;0;40;1868;1240;274;516;2;264;13924
23bfa873-3983-11eb-b489-f48c50351e47;8;12;2020;2;50;"0";3;30;1200;314;1207;7018;0;40;1854;1237;273;515;3;264;13925
23b88d0a-3983-11eb-8a80-f48c50351e47;23;10;2020;5;43;"0";0;0;1194;442;695;1068;0;39;2303;3474;1454;1994;5;340;13008
2370012d-3983-11eb-bcde-f48c50351e47;8;12;2020;2;50;"0";4;0;1200;338;1164;7150;0;40;1805;1241;270;511;7;263;13989
23931ed6-3983-11eb-9aca-f48c50351e47;23;10;2020;5;43;"0";0;15;1196;433;680;1055;0;39;2297;3415;1359;2027;5;339;12845
237e3d21-3983-11eb-8574-f48c50351e47;8;12;2020;2;50;"0";4;30;1200;310;1067;7256;0;40;1758;1243;271;508;3;263;13919
2370012e-3983-11eb-b952-f48c50351e47;8;12;2020;2;50;"0";5;45;1204;300;1002;7576;0;40;1729;1256;268;514;15;263;14167
23a15ebc-3983-11eb-b784-f48c50351e47;8;12;2020;2;50;"0";6;30;1200;334;1005;7952;0;40;1674;1253;270;519;12;263;14522
23bfa875-3983-11eb-a223-f48c50351e47;8;12;2020;2;50;"0";7;15;1204;319;916;8235;0;40;1672;1279;270;521;11;263;14730
23853301-3983-11eb-aa37-f48c50351e47;8;12;2020;2;50;"0";7;30;1204;317;827;8407;0;40;1694;1276;270;521;12;263;14831
23853336-3983-11eb-8b04-f48c50351e47;23;10;2020;5;43;"0";0;30;1194;432;644;1040;0;39;2283;3349;1280;1995;11;338;12605
23700130-3983-11eb-a622-f48c50351e47;8;12;2020;2;50;"0";16;45;1207;319;1567;9299;0;37;2030;1257;299;514;355;352;17236
237e8c15-3983-11eb-a2f2-f48c50351e47;23;10;2020;5;43;"0";0;45;1194;438;613;1037;0;39;2259;3245;1238;1993;7;341;12404
23b7f0e9-3983-11eb-85c0-f48c50351e47;8;12;2020;2;50;"0";17;15;1210;325;1572;9122;0;37;2063;1257;310;529;603;351;17379
23a1f644-3983-11eb-9435-f48c50351e47;23;10;2020;5;43;"0";2;45;1187;426;471;977;0;39;2246;2754;1145;1915;0;339;11499
23bfa877-3983-11eb-9886-f48c50351e47;9;12;2020;3;50;"0";0;45;1200;304;1378;7512;0;37;1981;1325;284;534;3;350;14908
237029aa-3983-11eb-8957-f48c50351e47;23;10;2020;5;43;"0";3;0;1188;435;448;960;0;39;2246;2750;1149;1874;0;337;11426
237e3d24-3983-11eb-a848-f48c50351e47;9;12;2020;3;50;"0";19;45;1210;359;1451;6288;0;47;2138;3028;1283;1333;371;381;17889
23931ed8-3983-11eb-8ab2-f48c50351e47;23;10;2020;5;43;"0";3;15;1187;438;435;960;0;39;2243;2758;1150;1872;0;329;11411
23853303-3983-11eb-af6b-f48c50351e47;9;12;2020;3;50;"0";21;15;1210;331;1461;6750;0;47;2116;2571;1017;1023;72;382;16980
237029ab-3983-11eb-881b-f48c50351e47;23;10;2020;5;43;"0";3;30;1186;433;415;952;0;39;2243;2751;1149;1863;0;331;11362
23b7f0eb-3983-11eb-ba1e-f48c50351e47;10;12;2020;4;50;"0";17;30;1210;382;1170;4980;0;40;2228;3655;2227;1945;817;491;19145
23931ed9-3983-11eb-97d4-f48c50351e47;23;10;2020;5;43;"0";3;45;1190;444;400;973;0;39;2242;2756;1154;1877;0;339;11414
23853339-3983-11eb-8985-f48c50351e47;23;10;2020;5;43;"0";4;0;1187;433;392;982;0;39;2244;2740;1150;1831;14;340;11352
237e3d25-3983-11eb-a316-f48c50351e47;10;12;2020;4;50;"0";18;0;1210;369;1048;5494;0;40;2230;3651;2134;1983;753;490;19402
23b88d0e-3983-11eb-9639-f48c50351e47;23;10;2020;5;43;"0";4;15;1189;425;393;976;0;39;2244;2758;1154;1891;26;340;11435
23bfa879-3983-11eb-86e2-f48c50351e47;10;12;2020;4;50;"0";20;0;1207;383;1143;6730;0;48;2221;3557;1536;1513;268;384;18990
23bfa8be-3983-11eb-98c3-f48c50351e47;23;10;2020;5;43;"0";4;30;1195;434;385;987;0;39;2248;2806;1153;1890;8;343;11488
23702961-3983-11eb-b32e-f48c50351e47;10;12;2020;4;50;"0";21;30;1207;360;1149;7302;0;49;2214;3502;1282;1035;79;390;18569
237e8c19-3983-11eb-9df4-f48c50351e47;23;10;2020;5;43;"0";4;45;1192;422;365;1009;0;39;2243;2931;1156;1889;8;344;11598
23853305-3983-11eb-aa29-f48c50351e47;10;12;2020;4;50;"0";23;15;1200;355;1233;7486;0;50;2206;2287;1042;750;30;388;17027
23bfa8bf-3983-11eb-8ad5-f48c50351e47;23;10;2020;5;43;"0";5;0;1195;419;352;1018;0;39;2240;3118;1187;1920;158;332;11978
23b7f0ed-3983-11eb-9081-f48c50351e47;11;12;2020;5;50;"0";21;0;1210;381;667;2139;0;50;2296;3862;2730;2167;440;403;16345
2385333b-3983-11eb-b82e-f48c50351e47;23;10;2020;5;43;"0";5;15;1196;419;335;1030;0;39;2246;3239;1270;1918;51;331;12074
23702962-3983-11eb-91c3-f48c50351e47;11;12;2020;5;50;"0";21;30;1210;357;682;2100;0;50;2294;3849;2537;2139;205;407;15830
23b88d10-3983-11eb-a52d-f48c50351e47;23;10;2020;5;43;"0";5;30;1197;424;344;1027;0;39;2253;3354;1470;1933;19;330;12390
23b7f0ee-3983-11eb-91f2-f48c50351e47;11;12;2020;5;50;"0";22;0;1207;366;669;2107;0;50;2283;3813;2395;1952;114;405;15361
237029af-3983-11eb-964b-f48c50351e47;23;10;2020;5;43;"0";5;45;1194;421;342;1035;0;39;2273;3428;1731;1967;30;330;12790
23bfa87c-3983-11eb-a861-f48c50351e47;11;12;2020;5;50;"0";23;15;1207;356;728;2128;0;50;2293;3670;1914;1679;67;406;14498
23931edd-3983-11eb-a55f-f48c50351e47;23;10;2020;5;43;"0";6;0;1196;412;343;1048;0;39;2285;3467;1943;2026;31;330;13120
23b88d11-3983-11eb-b37c-f48c50351e47;23;10;2020;5;43;"0";6;15;1190;406;341;1049;0;39;2290;3499;2241;2099;165;330;13649
237e3d28-3983-11eb-b6f1-f48c50351e47;12;12;2020;6;50;"1";0;0;1200;379;717;2093;0;50;2292;3628;1836;1691;92;410;14388
23931ede-3983-11eb-b68f-f48c50351e47;23;10;2020;5;43;"0";6;30;1199;428;339;1042;0;39;2300;3510;2445;2116;241;331;13990
23702964-3983-11eb-a91d-f48c50351e47;12;12;2020;6;50;"1";17;0;1210;403;1106;3145;0;50;2269;3647;2282;2283;1042;461;17898
237e8c1d-3983-11eb-bf2d-f48c50351e47;23;10;2020;5;43;"0";7;30;1209;459;285;1101;0;39;2314;3549;2874;2188;1182;329;15529
23b7f0f0-3983-11eb-b55b-f48c50351e47;12;12;2020;6;50;"1";17;15;1207;396;1124;3265;0;50;2257;3654;2286;2319;876;461;17895
23b88d12-3983-11eb-9092-f48c50351e47;23;10;2020;5;43;"0";23;30;1201;433;354;2754;0;39;2310;3365;1082;1915;44;341;13838
237e3d29-3983-11eb-815e-f48c50351e47;12;12;2020;6;50;"1";17;45;1207;390;1170;3593;0;50;2256;3656;2248;2329;661;413;17973
2385333e-3983-11eb-96f6-f48c50351e47;23;10;2020;5;43;"0";23;45;1199;427;327;2692;0;39;2311;3363;996;1897;35;339;13625
23702965-3983-11eb-b974-f48c50351e47;12;12;2020;6;50;"1";20;0;1210;368;1407;4499;0;50;2283;3555;1553;1956;139;404;17424
23931ee0-3983-11eb-9698-f48c50351e47;2;11;2020;1;45;"0";0;0;1184;398;759;4388;0;48;2299;1863;232;822;47;395;12435
23a19056-3983-11eb-8805-f48c50351e47;12;12;2020;6;50;"1";22;30;1200;362;1324;5464;0;50;2281;3264;913;1227;51;400;16536
23a1f64d-3983-11eb-b0ff-f48c50351e47;2;11;2020;1;45;"0";0;15;1180;399;753;4393;0;46;2284;1799;232;784;22;393;12285
23702966-3983-11eb-b389-f48c50351e47;12;12;2020;6;50;"1";22;45;1200;363;1313;5565;0;50;2278;3236;908;1148;41;400;16502
23bfa8c5-3983-11eb-b48c-f48c50351e47;2;11;2020;1;45;"0";0;30;1179;396;741;4414;0;44;2279;1723;232;743;4;389;12144
23b7f0f2-3983-11eb-a8e1-f48c50351e47;12;12;2020;6;50;"1";23;0;1200;404;1311;5663;0;50;2269;3278;805;1053;87;400;16520
237e8c1f-3983-11eb-872b-f48c50351e47;2;11;2020;1;45;"0";1;0;1179;446;710;4436;0;44;2295;1584;231;757;4;390;12076
237e3d2b-3983-11eb-bf60-f48c50351e47;12;12;2020;6;50;"1";23;15;1204;404;1317;5810;0;50;2266;3218;786;1015;74;401;16545
237029b5-3983-11eb-baf5-f48c50351e47;2;11;2020;1;45;"0";1;15;1176;396;704;4455;0;44;2295;1503;228;730;60;385;11976
23931e97-3983-11eb-80ed-f48c50351e47;13;12;2020;7;50;"1";7;0;1207;391;1294;6591;0;50;2233;3222;1151;1378;58;401;17976
23853340-3983-11eb-a969-f48c50351e47;2;11;2020;1;45;"0";1;30;1184;387;708;4502;0;44;2292;1475;227;732;31;391;11973
237e8c21-3983-11eb-9fdb-f48c50351e47;2;11;2020;1;45;"0";1;45;1182;391;709;4500;0;43;2293;1454;228;716;2;387;11905
23a19058-3983-11eb-9e79-f48c50351e47;14;12;2020;1;51;"0";7;15;1207;384;1370;5694;0;49;2271;1888;207;844;54;387;14355
237029b7-3983-11eb-87df-f48c50351e47;2;11;2020;1;45;"0";2;0;1181;417;728;4491;0;42;2300;1448;229;670;19;384;11909
237e3d2c-3983-11eb-8439-f48c50351e47;14;12;2020;1;51;"0";7;30;1210;394;1372;5838;0;50;2273;1908;206;825;39;388;14503
23b88d18-3983-11eb-81ae-f48c50351e47;2;11;2020;1;45;"0";2;15;1181;418;742;4475;0;42;2297;1448;228;661;15;386;11893
23bfa881-3983-11eb-b6b9-f48c50351e47;14;12;2020;1;51;"0";7;45;1210;391;1386;6002;0;50;2263;1920;210;860;14;387;14693
237029b8-3983-11eb-b3df-f48c50351e47;2;11;2020;1;45;"0";2;30;1184;419;750;4445;0;42;2298;1429;227;656;15;386;11851
23702969-3983-11eb-ac21-f48c50351e47;15;12;2020;2;51;"0";21;30;1210;374;1510;6765;0;50;2169;1981;449;772;350;379;16009
23931ee5-3983-11eb-9cb7-f48c50351e47;2;11;2020;1;45;"0";2;45;1182;418;772;4423;0;42;2293;1396;228;646;15;386;11801
237e3d2d-3983-11eb-bffe-f48c50351e47;15;12;2020;2;51;"0";23;0;1210;376;1547;5781;0;50;2199;2111;520;786;380;382;15342
23853343-3983-11eb-833b-f48c50351e47;2;11;2020;1;45;"0";3;0;1183;405;786;4413;0;42;2301;1394;230;638;11;385;11788
23bfa882-3983-11eb-83ac-f48c50351e47;16;12;2020;3;51;"0";0;0;1201;372;1650;5262;0;50;2194;2242;493;736;52;382;14634
237029ba-3983-11eb-bfe5-f48c50351e47;2;11;2020;1;45;"0";3;15;1184;398;775;4428;0;43;2298;1390;226;634;7;386;11769
23853344-3983-11eb-a39a-f48c50351e47;2;11;2020;1;45;"0";3;30;1181;396;784;4453;0;44;2297;1393;227;639;7;385;11806
23931e9a-3983-11eb-a28f-f48c50351e47;16;12;2020;3;51;"0";0;15;1200;369;1643;5151;0;50;2182;2247;496;733;33;383;14487
23931ee7-3983-11eb-96c8-f48c50351e47;2;11;2020;1;45;"0";3;45;1180;394;783;4486;0;44;2299;1397;227;640;7;388;11845
23bfa883-3983-11eb-9c1f-f48c50351e47;16;12;2020;3;51;"0";0;30;1201;365;1635;5005;0;50;2176;2244;482;739;25;383;14305
237e8c26-3983-11eb-829d-f48c50351e47;2;11;2020;1;45;"0";4;0;1182;398;794;4486;0;44;2298;1391;228;651;7;388;11867
23a1905b-3983-11eb-9911-f48c50351e47;16;12;2020;3;51;"0";0;45;1197;348;1636;4847;0;50;2177;2238;471;741;17;383;14105
237029bc-3983-11eb-b947-f48c50351e47;2;11;2020;1;45;"0";4;15;1179;395;824;4532;0;45;2296;1403;229;655;5;387;11950
23b88cd3-3983-11eb-959c-f48c50351e47;16;12;2020;3;51;"0";1;0;1192;364;1630;4730;0;50;2204;2275;415;748;53;384;14045
23931ee9-3983-11eb-bd88-f48c50351e47;2;11;2020;1;45;"0";6;30;1178;414;822;5096;0;45;2299;1396;229;673;28;390;12570
23a1905c-3983-11eb-8997-f48c50351e47;16;12;2020;3;51;"0";1;30;1195;377;1622;4587;0;50;2205;2275;382;748;21;384;13846
23b88d1e-3983-11eb-9069-f48c50351e47;2;11;2020;1;45;"0";6;45;1182;412;866;5159;0;45;2293;1393;227;689;19;391;12676
23b88cd4-3983-11eb-99a0-f48c50351e47;16;12;2020;3;51;"0";1;45;1192;376;1637;4546;0;50;2202;2268;382;753;11;385;13802
237029be-3983-11eb-9519-f48c50351e47;2;11;2020;1;45;"0";17;0;1183;395;1438;4820;0;40;2277;2438;253;805;667;382;14698
237e3d30-3983-11eb-adb8-f48c50351e47;16;12;2020;3;51;"0";6;15;1193;372;1536;4508;0;50;2153;2721;1346;1052;215;384;15530
237e8c29-3983-11eb-b04f-f48c50351e47;2;11;2020;1;45;"0";17;15;1184;403;1452;4903;0;40;2297;2482;253;824;722;384;14944
23931e9c-3983-11eb-95dc-f48c50351e47;16;12;2020;3;51;"0";7;0;1192;374;1433;4515;0;50;2195;2919;1736;1391;604;394;16803
23b88d20-3983-11eb-bc6f-f48c50351e47;2;11;2020;1;45;"0";17;30;1192;401;1430;5012;0;40;2298;2504;251;816;737;382;15063
237029c0-3983-11eb-9791-f48c50351e47;2;11;2020;1;45;"0";17;45;1189;410;1411;5156;0;40;2300;2512;253;817;731;383;15202
23a1905e-3983-11eb-9ef5-f48c50351e47;16;12;2020;3;51;"0";7;15;1194;409;1383;4455;0;50;2222;3015;1871;1441;621;394;17055
237e8c2b-3983-11eb-b301-f48c50351e47;2;11;2020;1;45;"0";18;0;1190;413;1422;5290;0;41;2294;2503;253;821;767;384;15378
237e3d31-3983-11eb-a9dd-f48c50351e47;16;12;2020;3;51;"0";7;45;1194;432;1340;4477;0;50;2227;3074;2049;1650;684;393;17570
23931eed-3983-11eb-bdaa-f48c50351e47;2;11;2020;1;45;"0";18;15;1193;396;1430;5333;0;41;2297;2500;252;821;694;384;15341
2370296f-3983-11eb-a56e-f48c50351e47;16;12;2020;3;51;"0";17;0;1207;480;1160;2570;0;50;2156;3643;2778;2265;1047;392;17748
23853349-3983-11eb-a42c-f48c50351e47;2;11;2020;1;45;"0";18;30;1198;389;1417;5456;0;41;2294;2510;250;821;677;384;15437
